Gap_Start,Gap_End,Gap_Duration
2008-05-09 06:01:00,2008-05-09 07:16:00,0 days 01:15:00
2008-05-09 07:31:00,2008-05-09 08:31:00,0 days 01:00:00
2008-05-09 12:16:00,2008-05-09 13:16:00,0 days 01:00:00
2008-05-09 13:46:00,2008-05-09 14:31:00,0 days 00:45:00
2008-05-09 18:31:00,2008-05-09 19:01:00,0 days 00:30:00
2008-05-09 20:16:00,2008-05-09 20:46:00,0 days 00:30:00
2008-05-09 21:01:00,2008-05-09 21:31:00,0 days 00:30:00
2008-05-09 22:16:00,2008-05-09 22:46:00,0 days 00:30:00
2008-05-10 00:00:00,2008-05-10 00:31:00,0 days 00:31:00
2008-05-10 01:01:00,2008-05-10 02:01:00,0 days 01:00:00
2008-05-10 03:16:00,2008-05-10 04:01:00,0 days 00:45:00
2008-05-10 05:01:00,2008-05-10 05:46:00,0 days 00:45:00
2008-05-10 06:31:00,2008-05-10 07:01:00,0 days 00:30:00
2008-05-10 08:46:00,2008-05-10 09:46:00,0 days 01:00:00
2008-05-10 10:16:00,2008-05-10 11:16:00,0 days 01:00:00
2008-05-10 12:01:00,2008-05-10 12:31:00,0 days 00:30:00
2008-05-10 12:46:00,2008-05-10 13:16:00,0 days 00:30:00
2008-05-10 14:01:00,2008-05-10 15:16:00,0 days 01:15:00
2008-05-10 17:31:00,2008-05-10 18:01:00,0 days 00:30:00
2008-05-10 20:31:00,2008-05-10 21:01:00,0 days 00:30:00
2008-05-10 21:16:00,2008-05-10 21:46:00,0 days 00:30:00
2008-05-10 22:16:00,2008-05-10 23:01:00,0 days 00:45:00
2008-05-10 23:46:00,2008-05-11 00:31:00,0 days 00:45:00
2008-05-11 01:01:00,2008-05-11 02:46:00,0 days 01:45:00
2008-05-11 03:31:00,2008-05-11 04:16:00,0 days 00:45:00
2008-05-11 04:46:00,2008-05-11 05:46:00,0 days 01:00:00
2008-05-11 07:31:00,2008-05-11 08:16:00,0 days 00:45:00
2008-05-11 11:46:00,2008-05-11 12:16:00,0 days 00:30:00
2008-05-11 12:46:00,2008-05-11 13:31:00,0 days 00:45:00
2008-05-11 14:16:00,2008-05-11 15:01:00,0 days 00:45:00
2008-05-11 15:16:00,2008-05-11 15:46:00,0 days 00:30:00
2008-05-11 16:01:00,2008-05-11 16:46:00,0 days 00:45:00
2008-05-11 18:16:00,2008-05-11 19:01:00,0 days 00:45:00
2008-05-11 20:01:00,2008-05-11 20:31:00,0 days 00:30:00
2008-05-11 21:01:00,2008-05-11 21:31:00,0 days 00:30:00
2008-05-11 22:01:00,2008-05-11 22:31:00,0 days 00:30:00
2008-05-11 23:16:00,2008-05-11 23:46:00,0 days 00:30:00
2008-05-12 00:46:00,2008-05-12 01:31:00,0 days 00:45:00
2008-05-12 01:46:00,2008-05-12 02:46:00,0 days 01:00:00
2008-05-12 03:01:00,2008-05-12 03:31:00,0 days 00:30:00
2008-05-12 03:46:00,2008-05-12 04:31:00,0 days 00:45:00
2008-05-12 04:46:00,2008-05-12 05:46:00,0 days 01:00:00
2008-05-12 06:01:00,2008-05-12 07:46:00,0 days 01:45:00
2008-05-12 08:31:00,2008-05-12 09:16:00,0 days 00:45:00
2008-05-12 12:16:00,2008-05-12 13:16:00,0 days 01:00:00
2008-05-12 14:31:00,2008-05-12 15:01:00,0 days 00:30:00
2008-05-12 16:46:00,2008-05-12 18:16:00,0 days 01:30:00
2008-05-12 19:01:00,2008-05-12 21:01:00,0 days 02:00:00
2008-05-12 23:31:00,2008-05-13 00:01:00,0 days 00:30:00
2008-05-13 00:46:00,2008-05-13 02:16:00,0 days 01:30:00
2008-05-13 05:16:00,2008-05-13 05:46:00,0 days 00:30:00
2008-05-13 06:01:00,2008-05-13 07:46:00,0 days 01:45:00
2008-05-13 08:01:00,2008-05-13 08:31:00,0 days 00:30:00
2008-05-13 11:16:00,2008-05-13 12:01:00,0 days 00:45:00
2008-05-13 13:01:00,2008-05-13 14:16:00,0 days 01:15:00
2008-05-13 14:46:00,2008-05-13 16:01:00,0 days 01:15:00
2008-05-13 17:01:00,2008-05-13 17:31:00,0 days 00:30:00
2008-05-13 21:16:00,2008-05-13 21:46:00,0 days 00:30:00
2008-05-13 22:31:00,2008-05-13 23:01:00,0 days 00:30:00
2008-05-14 00:46:00,2008-05-14 02:01:00,0 days 01:15:00
2008-05-14 02:16:00,2008-05-14 03:01:00,0 days 00:45:00
2008-05-14 06:16:00,2008-05-14 06:46:00,0 days 00:30:00
2008-05-14 07:01:00,2008-05-14 08:31:00,0 days 01:30:00
2008-05-14 09:01:00,2008-05-14 10:46:00,0 days 01:45:00
2008-05-14 12:01:00,2008-05-14 12:46:00,0 days 00:45:00
2008-05-14 15:01:00,2008-05-14 15:31:00,0 days 00:30:00
2008-05-14 17:01:00,2008-05-14 18:01:00,0 days 01:00:00
2008-05-14 19:46:00,2008-05-14 20:46:00,0 days 01:00:00
2008-05-14 22:01:00,2008-05-14 22:46:00,0 days 00:45:00
2008-05-14 23:46:00,2008-05-15 00:31:00,0 days 00:45:00
2008-05-15 01:01:00,2008-05-15 01:46:00,0 days 00:45:00
2008-05-15 02:16:00,2008-05-15 03:46:00,0 days 01:30:00
2008-05-15 04:46:00,2008-05-15 05:46:00,0 days 01:00:00
2008-05-15 06:16:00,2008-05-15 06:46:00,0 days 00:30:00
2008-05-15 07:16:00,2008-05-15 08:01:00,0 days 00:45:00
2008-05-15 08:46:00,2008-05-15 09:16:00,0 days 00:30:00
2008-05-15 10:01:00,2008-05-15 12:01:00,0 days 02:00:00
2008-05-15 13:31:00,2008-05-15 14:16:00,0 days 00:45:00
2008-05-15 14:46:00,2008-05-15 15:16:00,0 days 00:30:00
2008-05-15 15:46:00,2008-05-15 16:16:00,0 days 00:30:00
2008-05-15 17:01:00,2008-05-15 19:01:00,0 days 02:00:00
2008-05-15 20:01:00,2008-05-15 21:16:00,0 days 01:15:00
2008-05-15 22:01:00,2008-05-16 00:46:00,0 days 02:45:00
2008-05-16 03:31:00,2008-05-16 04:31:00,0 days 01:00:00
2008-05-16 05:01:00,2008-05-16 05:31:00,0 days 00:30:00
2008-05-16 07:01:00,2008-05-16 07:46:00,0 days 00:45:00
2008-05-16 09:01:00,2008-05-16 09:31:00,0 days 00:30:00
2008-05-16 10:01:00,2008-05-16 10:31:00,0 days 00:30:00
2008-05-16 11:16:00,2008-05-16 12:01:00,0 days 00:45:00
2008-05-16 15:16:00,2008-05-16 15:46:00,0 days 00:30:00
2008-05-16 16:01:00,2008-05-16 20:01:00,0 days 04:00:00
2008-05-16 20:31:00,2008-05-16 21:01:00,0 days 00:30:00
2008-05-16 23:16:00,2008-05-17 00:00:00,0 days 00:44:00
2008-05-17 00:16:00,2008-05-17 01:01:00,0 days 00:45:00
2008-05-17 01:31:00,2008-05-17 02:16:00,0 days 00:45:00
2008-05-17 04:16:00,2008-05-17 04:46:00,0 days 00:30:00
2008-05-17 05:31:00,2008-05-17 06:01:00,0 days 00:30:00
2008-05-17 06:16:00,2008-05-17 07:01:00,0 days 00:45:00
2008-05-17 10:46:00,2008-05-17 11:31:00,0 days 00:45:00
2008-05-17 15:16:00,2008-05-17 16:31:00,0 days 01:15:00
2008-05-17 17:46:00,2008-05-17 18:16:00,0 days 00:30:00
2008-05-17 20:31:00,2008-05-17 21:01:00,0 days 00:30:00
2008-05-17 21:16:00,2008-05-18 00:31:00,0 days 03:15:00
2008-05-18 01:01:00,2008-05-18 01:31:00,0 days 00:30:00
2008-05-18 05:31:00,2008-05-18 06:31:00,0 days 01:00:00
2008-05-18 07:01:00,2008-05-18 08:01:00,0 days 01:00:00
2008-05-18 08:16:00,2008-05-18 08:46:00,0 days 00:30:00
2008-05-18 11:31:00,2008-05-18 12:01:00,0 days 00:30:00
2008-05-18 13:46:00,2008-05-18 14:16:00,0 days 00:30:00
2008-05-18 14:46:00,2008-05-18 15:16:00,0 days 00:30:00
2008-05-18 19:01:00,2008-05-18 19:31:00,0 days 00:30:00
2008-05-18 19:46:00,2008-05-18 20:31:00,0 days 00:45:00
2008-05-18 20:46:00,2008-05-18 21:46:00,0 days 01:00:00
2008-05-18 22:46:00,2008-05-18 23:16:00,0 days 00:30:00
2008-05-19 00:00:00,2008-05-19 01:01:00,0 days 01:01:00
2008-05-19 01:16:00,2008-05-19 02:16:00,0 days 01:00:00
2008-05-19 02:46:00,2008-05-19 03:16:00,0 days 00:30:00
2008-05-19 03:31:00,2008-05-19 04:46:00,0 days 01:15:00
2008-05-19 05:16:00,2008-05-19 06:31:00,0 days 01:15:00
2008-05-19 06:46:00,2008-05-19 07:16:00,0 days 00:30:00
2008-05-19 08:31:00,2008-05-19 09:01:00,0 days 00:30:00
2008-05-19 10:01:00,2008-05-19 11:01:00,0 days 01:00:00
2008-05-19 11:16:00,2008-05-19 12:46:00,0 days 01:30:00
2008-05-19 13:16:00,2008-05-19 13:46:00,0 days 00:30:00
2008-05-19 15:46:00,2008-05-19 16:31:00,0 days 00:45:00
2008-05-19 16:46:00,2008-05-19 17:16:00,0 days 00:30:00
2008-05-19 18:01:00,2008-05-19 18:31:00,0 days 00:30:00
2008-05-19 20:01:00,2008-05-19 21:01:00,0 days 01:00:00
2008-05-19 22:31:00,2008-05-19 23:16:00,0 days 00:45:00
2008-05-19 23:31:00,2008-05-20 00:46:00,0 days 01:15:00
2008-05-20 01:01:00,2008-05-20 01:46:00,0 days 00:45:00
2008-05-20 02:01:00,2008-05-20 02:31:00,0 days 00:30:00
2008-05-20 03:16:00,2008-05-20 03:46:00,0 days 00:30:00
2008-05-20 04:01:00,2008-05-20 04:46:00,0 days 00:45:00
2008-05-20 05:31:00,2008-05-20 06:01:00,0 days 00:30:00
2008-05-20 06:16:00,2008-05-20 06:46:00,0 days 00:30:00
2008-05-20 07:31:00,2008-05-20 08:16:00,0 days 00:45:00
2008-05-20 11:01:00,2008-05-20 11:31:00,0 days 00:30:00
2008-05-20 11:46:00,2008-05-20 12:31:00,0 days 00:45:00
2008-05-20 13:46:00,2008-05-20 14:16:00,0 days 00:30:00
2008-05-20 14:31:00,2008-05-20 15:01:00,0 days 00:30:00
2008-05-20 20:46:00,2008-05-20 21:31:00,0 days 00:45:00
2008-05-20 22:01:00,2008-05-20 22:31:00,0 days 00:30:00
2008-05-21 00:31:00,2008-05-21 01:01:00,0 days 00:30:00
2008-05-21 01:16:00,2008-05-21 03:01:00,0 days 01:45:00
2008-05-21 03:16:00,2008-05-21 03:46:00,0 days 00:30:00
2008-05-21 05:01:00,2008-05-21 06:01:00,0 days 01:00:00
2008-05-21 06:16:00,2008-05-21 07:31:00,0 days 01:15:00
2008-05-21 08:01:00,2008-05-21 08:31:00,0 days 00:30:00
2008-05-21 09:46:00,2008-05-21 10:31:00,0 days 00:45:00
2008-05-21 11:01:00,2008-05-21 11:31:00,0 days 00:30:00
2008-05-21 13:01:00,2008-05-21 13:31:00,0 days 00:30:00
2008-05-21 14:46:00,2008-05-21 15:16:00,0 days 00:30:00
2008-05-21 16:16:00,2008-05-21 17:01:00,0 days 00:45:00
2008-05-21 18:46:00,2008-05-21 19:16:00,0 days 00:30:00
2008-05-21 19:46:00,2008-05-21 22:01:00,0 days 02:15:00
2008-05-21 23:16:00,2008-05-22 00:16:00,0 days 01:00:00
2008-05-22 01:16:00,2008-05-22 03:01:00,0 days 01:45:00
2008-05-22 04:16:00,2008-05-22 04:46:00,0 days 00:30:00
2008-05-22 05:31:00,2008-05-22 06:46:00,0 days 01:15:00
2008-05-22 07:46:00,2008-05-22 08:16:00,0 days 00:30:00
2008-05-22 13:01:00,2008-05-22 13:46:00,0 days 00:45:00
2008-05-22 14:46:00,2008-05-22 15:16:00,0 days 00:30:00
2008-05-22 17:01:00,2008-05-22 17:46:00,0 days 00:45:00
2008-05-22 21:46:00,2008-05-22 23:01:00,0 days 01:15:00
2008-05-23 00:01:00,2008-05-23 00:31:00,0 days 00:30:00
2008-05-23 01:31:00,2008-05-23 02:16:00,0 days 00:45:00
2008-05-23 03:16:00,2008-05-23 03:46:00,0 days 00:30:00
2008-05-23 04:01:00,2008-05-23 04:31:00,0 days 00:30:00
2008-05-23 04:46:00,2008-05-23 07:01:00,0 days 02:15:00
2008-05-23 07:31:00,2008-05-23 08:16:00,0 days 00:45:00
2008-05-23 08:46:00,2008-05-23 09:16:00,0 days 00:30:00
2008-05-23 09:31:00,2008-05-23 10:16:00,0 days 00:45:00
2008-05-23 12:16:00,2008-05-23 12:46:00,0 days 00:30:00
2008-05-23 13:31:00,2008-05-23 14:46:00,0 days 01:15:00
2008-05-23 16:46:00,2008-05-23 17:16:00,0 days 00:30:00
2008-05-23 18:01:00,2008-05-23 18:31:00,0 days 00:30:00
2008-05-23 19:46:00,2008-05-23 21:46:00,0 days 02:00:00
2008-05-23 22:31:00,2008-05-23 23:16:00,0 days 00:45:00
2008-05-24 00:01:00,2008-05-24 00:31:00,0 days 00:30:00
2008-05-24 03:16:00,2008-05-24 07:16:00,0 days 04:00:00
2008-05-24 08:01:00,2008-05-24 09:16:00,0 days 01:15:00
2008-05-24 09:31:00,2008-05-24 10:01:00,0 days 00:30:00
2008-05-24 11:16:00,2008-05-24 11:46:00,0 days 00:30:00
2008-05-24 12:46:00,2008-05-24 13:16:00,0 days 00:30:00
2008-05-24 13:31:00,2008-05-24 14:16:00,0 days 00:45:00
2008-05-24 14:31:00,2008-05-24 15:01:00,0 days 00:30:00
2008-05-24 15:46:00,2008-05-24 16:31:00,0 days 00:45:00
2008-05-24 20:31:00,2008-05-24 21:01:00,0 days 00:30:00
2008-05-24 21:16:00,2008-05-24 22:16:00,0 days 01:00:00
2008-05-24 23:31:00,2008-05-25 00:00:00,0 days 00:29:00
2008-05-25 00:01:00,2008-05-25 00:31:00,0 days 00:30:00
2008-05-25 02:01:00,2008-05-25 02:31:00,0 days 00:30:00
2008-05-25 03:16:00,2008-05-25 05:01:00,0 days 01:45:00
2008-05-25 05:16:00,2008-05-25 06:01:00,0 days 00:45:00
2008-05-25 09:01:00,2008-05-25 09:31:00,0 days 00:30:00
2008-05-25 17:01:00,2008-05-25 19:16:00,0 days 02:15:00
2008-05-25 21:46:00,2008-05-25 22:16:00,0 days 00:30:00
2008-05-25 23:31:00,2008-05-26 00:16:00,0 days 00:45:00
2008-05-26 01:01:00,2008-05-26 02:01:00,0 days 01:00:00
2008-05-26 02:16:00,2008-05-26 03:01:00,0 days 00:45:00
2008-05-26 03:31:00,2008-05-26 04:01:00,0 days 00:30:00
2008-05-26 04:16:00,2008-05-26 04:46:00,0 days 00:30:00
2008-05-26 06:31:00,2008-05-26 07:31:00,0 days 01:00:00
2008-05-26 08:16:00,2008-05-26 08:46:00,0 days 00:30:00
2008-05-26 10:01:00,2008-05-26 10:46:00,0 days 00:45:00
2008-05-26 14:46:00,2008-05-26 15:16:00,0 days 00:30:00
2008-05-26 16:01:00,2008-05-26 18:16:00,0 days 02:15:00
2008-05-26 18:31:00,2008-05-26 19:46:00,0 days 01:15:00
2008-05-26 20:01:00,2008-05-26 20:31:00,0 days 00:30:00
2008-05-26 22:01:00,2008-05-26 22:31:00,0 days 00:30:00
2008-05-26 23:31:00,2008-05-27 00:16:00,0 days 00:45:00
2008-05-27 03:01:00,2008-05-27 03:31:00,0 days 00:30:00
2008-05-27 04:31:00,2008-05-27 05:01:00,0 days 00:30:00
2008-05-27 05:46:00,2008-05-27 07:31:00,0 days 01:45:00
2008-05-27 08:16:00,2008-05-27 09:16:00,0 days 01:00:00
2008-05-27 12:01:00,2008-05-27 12:31:00,0 days 00:30:00
2008-05-27 13:31:00,2008-05-27 14:46:00,0 days 01:15:00
2008-05-27 15:31:00,2008-05-27 17:01:00,0 days 01:30:00
2008-05-27 18:01:00,2008-05-27 18:46:00,0 days 00:45:00
2008-05-27 19:01:00,2008-05-27 19:46:00,0 days 00:45:00
2008-05-27 22:01:00,2008-05-27 22:31:00,0 days 00:30:00
2008-05-27 22:46:00,2008-05-27 23:16:00,0 days 00:30:00
2008-05-28 00:00:00,2008-05-28 00:31:00,0 days 00:31:00
2008-05-28 02:01:00,2008-05-28 03:16:00,0 days 01:15:00
2008-05-28 04:01:00,2008-05-28 04:31:00,0 days 00:30:00
2008-05-28 05:01:00,2008-05-28 05:31:00,0 days 00:30:00
2008-05-28 06:31:00,2008-05-28 07:16:00,0 days 00:45:00
2008-05-28 10:01:00,2008-05-28 10:31:00,0 days 00:30:00
2008-05-28 13:01:00,2008-05-28 13:31:00,0 days 00:30:00
2008-05-28 15:16:00,2008-05-28 16:16:00,0 days 01:00:00
2008-05-28 16:46:00,2008-05-28 17:16:00,0 days 00:30:00
2008-05-28 19:46:00,2008-05-28 20:16:00,0 days 00:30:00
2008-05-28 21:01:00,2008-05-28 21:31:00,0 days 00:30:00
2008-05-28 23:16:00,2008-05-28 23:46:00,0 days 00:30:00
2008-05-29 03:31:00,2008-05-29 04:16:00,0 days 00:45:00
2008-05-29 05:16:00,2008-05-29 05:46:00,0 days 00:30:00
2008-05-29 06:01:00,2008-05-29 06:46:00,0 days 00:45:00
2008-05-29 08:16:00,2008-05-29 09:46:00,0 days 01:30:00
2008-05-29 10:16:00,2008-05-29 10:46:00,0 days 00:30:00
2008-05-29 15:16:00,2008-05-29 15:46:00,0 days 00:30:00
2008-05-29 16:46:00,2008-05-29 17:16:00,0 days 00:30:00
2008-05-29 19:16:00,2008-05-29 21:31:00,0 days 02:15:00
2008-05-29 22:16:00,2008-05-29 23:16:00,0 days 01:00:00
2008-05-30 00:00:00,2008-05-30 00:31:00,0 days 00:31:00
2008-05-30 01:46:00,2008-05-30 02:31:00,0 days 00:45:00
2008-05-30 03:46:00,2008-05-30 04:16:00,0 days 00:30:00
2008-05-30 04:31:00,2008-05-30 05:31:00,0 days 01:00:00
2008-05-30 05:46:00,2008-05-30 06:16:00,0 days 00:30:00
2008-05-30 11:01:00,2008-05-30 11:31:00,0 days 00:30:00
2008-05-30 14:16:00,2008-05-30 14:46:00,0 days 00:30:00
2008-05-30 15:46:00,2008-05-30 16:16:00,0 days 00:30:00
2008-05-30 16:46:00,2008-05-30 18:31:00,0 days 01:45:00
2008-05-30 21:16:00,2008-05-30 21:46:00,0 days 00:30:00
2008-05-31 00:00:00,2008-05-31 00:46:00,0 days 00:46:00
2008-05-31 03:01:00,2008-05-31 03:46:00,0 days 00:45:00
2008-05-31 05:01:00,2008-05-31 06:31:00,0 days 01:30:00
2008-05-31 07:31:00,2008-05-31 08:01:00,0 days 00:30:00
2008-05-31 08:46:00,2008-05-31 09:16:00,0 days 00:30:00
2008-05-31 09:31:00,2008-05-31 10:01:00,0 days 00:30:00
2008-05-31 13:01:00,2008-05-31 13:31:00,0 days 00:30:00
2008-05-31 17:46:00,2008-05-31 18:16:00,0 days 00:30:00
2008-05-31 18:46:00,2008-05-31 19:46:00,0 days 01:00:00
2008-05-31 20:01:00,2008-05-31 20:31:00,0 days 00:30:00
2008-05-31 20:46:00,2008-05-31 21:16:00,0 days 00:30:00
2008-05-31 21:31:00,2008-05-31 22:01:00,0 days 00:30:00
2008-05-31 22:46:00,2008-05-31 23:31:00,0 days 00:45:00
2008-05-31 23:46:00,2008-06-01 00:16:00,0 days 00:30:00
2008-06-01 00:31:00,2008-06-01 01:01:00,0 days 00:30:00
2008-06-01 01:16:00,2008-06-01 02:46:00,0 days 01:30:00
2008-06-01 03:16:00,2008-06-01 03:46:00,0 days 00:30:00
2008-06-01 04:01:00,2008-06-01 05:01:00,0 days 01:00:00
2008-06-01 05:16:00,2008-06-01 05:46:00,0 days 00:30:00
2008-06-01 06:01:00,2008-06-01 06:46:00,0 days 00:45:00
2008-06-01 09:46:00,2008-06-01 10:16:00,0 days 00:30:00
2008-06-01 15:31:00,2008-06-01 18:01:00,0 days 02:30:00
2008-06-01 19:16:00,2008-06-01 20:01:00,0 days 00:45:00
2008-06-01 21:46:00,2008-06-01 22:16:00,0 days 00:30:00
2008-06-01 23:01:00,2008-06-01 23:31:00,0 days 00:30:00
2008-06-02 01:16:00,2008-06-02 02:16:00,0 days 01:00:00
2008-06-02 02:31:00,2008-06-02 05:16:00,0 days 02:45:00
2008-06-02 06:16:00,2008-06-02 07:16:00,0 days 01:00:00
2008-06-02 07:31:00,2008-06-02 08:01:00,0 days 00:30:00
2008-06-02 08:31:00,2008-06-02 09:01:00,0 days 00:30:00
2008-06-02 10:16:00,2008-06-02 10:46:00,0 days 00:30:00
2008-06-02 11:16:00,2008-06-02 11:46:00,0 days 00:30:00
2008-06-02 14:01:00,2008-06-02 14:31:00,0 days 00:30:00
2008-06-02 16:46:00,2008-06-02 17:31:00,0 days 00:45:00
2008-06-02 18:16:00,2008-06-02 20:16:00,0 days 02:00:00
2008-06-02 22:01:00,2008-06-02 22:46:00,0 days 00:45:00
2008-06-02 23:01:00,2008-06-02 23:31:00,0 days 00:30:00
2008-06-02 23:46:00,2008-06-03 01:01:00,0 days 01:15:00
2008-06-03 02:16:00,2008-06-03 03:16:00,0 days 01:00:00
2008-06-03 03:31:00,2008-06-03 04:16:00,0 days 00:45:00
2008-06-03 05:01:00,2008-06-03 06:46:00,0 days 01:45:00
2008-06-03 07:16:00,2008-06-03 07:46:00,0 days 00:30:00
2008-06-03 08:46:00,2008-06-03 09:16:00,0 days 00:30:00
2008-06-03 13:46:00,2008-06-03 14:16:00,0 days 00:30:00
2008-06-03 14:31:00,2008-06-03 15:01:00,0 days 00:30:00
2008-06-03 16:46:00,2008-06-03 17:46:00,0 days 01:00:00
2008-06-03 19:16:00,2008-06-03 19:46:00,0 days 00:30:00
2008-06-03 20:01:00,2008-06-03 20:31:00,0 days 00:30:00
2008-06-03 21:16:00,2008-06-03 21:46:00,0 days 00:30:00
2008-06-04 01:46:00,2008-06-04 02:16:00,0 days 00:30:00
2008-06-04 03:01:00,2008-06-04 03:31:00,0 days 00:30:00
2008-06-04 04:46:00,2008-06-04 06:16:00,0 days 01:30:00
2008-06-04 07:31:00,2008-06-04 08:01:00,0 days 00:30:00
2008-06-04 08:16:00,2008-06-04 08:46:00,0 days 00:30:00
2008-06-04 09:01:00,2008-06-04 09:46:00,0 days 00:45:00
2008-06-04 10:01:00,2008-06-04 10:46:00,0 days 00:45:00
2008-06-04 14:01:00,2008-06-04 14:31:00,0 days 00:30:00
2008-06-04 15:46:00,2008-06-04 16:16:00,0 days 00:30:00
2008-06-04 17:01:00,2008-06-04 17:31:00,0 days 00:30:00
2008-06-04 17:46:00,2008-06-04 18:16:00,0 days 00:30:00
2008-06-04 18:46:00,2008-06-04 19:31:00,0 days 00:45:00
2008-06-04 19:46:00,2008-06-04 20:46:00,0 days 01:00:00
2008-06-04 21:01:00,2008-06-04 21:46:00,0 days 00:45:00
2008-06-04 22:01:00,2008-06-04 22:31:00,0 days 00:30:00
2008-06-04 23:16:00,2008-06-05 00:46:00,0 days 01:30:00
2008-06-05 01:01:00,2008-06-05 04:16:00,0 days 03:15:00
2008-06-05 04:46:00,2008-06-05 05:16:00,0 days 00:30:00
2008-06-05 05:31:00,2008-06-05 06:31:00,0 days 01:00:00
2008-06-05 08:46:00,2008-06-05 09:31:00,0 days 00:45:00
2008-06-05 11:31:00,2008-06-05 12:01:00,0 days 00:30:00
2008-06-05 13:16:00,2008-06-05 13:46:00,0 days 00:30:00
2008-06-05 14:01:00,2008-06-05 14:31:00,0 days 00:30:00
2008-06-05 15:16:00,2008-06-05 15:46:00,0 days 00:30:00
2008-06-05 16:01:00,2008-06-05 16:46:00,0 days 00:45:00
2008-06-05 17:01:00,2008-06-05 18:31:00,0 days 01:30:00
2008-06-05 20:31:00,2008-06-05 21:31:00,0 days 01:00:00
2008-06-05 22:46:00,2008-06-06 03:16:00,0 days 04:30:00
2008-06-06 03:46:00,2008-06-06 05:16:00,0 days 01:30:00
2008-06-06 05:31:00,2008-06-06 06:46:00,0 days 01:15:00
2008-06-06 07:16:00,2008-06-06 07:46:00,0 days 00:30:00
2008-06-06 08:01:00,2008-06-06 08:46:00,0 days 00:45:00
2008-06-06 09:31:00,2008-06-06 10:16:00,0 days 00:45:00
2008-06-06 10:31:00,2008-06-06 11:01:00,0 days 00:30:00
2008-06-06 11:16:00,2008-06-06 12:01:00,0 days 00:45:00
2008-06-06 12:46:00,2008-06-06 13:46:00,0 days 01:00:00
2008-06-06 14:31:00,2008-06-06 15:01:00,0 days 00:30:00
2008-06-06 15:16:00,2008-06-06 18:16:00,0 days 03:00:00
2008-06-06 18:46:00,2008-06-06 23:01:00,0 days 04:15:00
2008-06-06 23:31:00,2008-06-07 00:16:00,0 days 00:45:00
2008-06-07 00:31:00,2008-06-07 02:16:00,0 days 01:45:00
2008-06-07 03:01:00,2008-06-07 04:16:00,0 days 01:15:00
2008-06-07 05:01:00,2008-06-07 05:46:00,0 days 00:45:00
2008-06-07 06:16:00,2008-06-07 08:46:00,0 days 02:30:00
2008-06-07 09:01:00,2008-06-07 10:31:00,0 days 01:30:00
2008-06-07 10:46:00,2008-06-07 11:31:00,0 days 00:45:00
2008-06-07 13:01:00,2008-06-07 13:31:00,0 days 00:30:00
2008-06-07 13:46:00,2008-06-07 15:16:00,0 days 01:30:00
2008-06-07 16:16:00,2008-06-07 17:16:00,0 days 01:00:00
2008-06-07 17:46:00,2008-06-07 19:31:00,0 days 01:45:00
2008-06-07 20:01:00,2008-06-07 20:31:00,0 days 00:30:00
2008-06-07 21:01:00,2008-06-07 21:31:00,0 days 00:30:00
2008-06-07 22:01:00,2008-06-07 23:16:00,0 days 01:15:00
2008-06-08 00:01:00,2008-06-08 00:31:00,0 days 00:30:00
2008-06-08 00:46:00,2008-06-08 02:16:00,0 days 01:30:00
2008-06-08 03:01:00,2008-06-08 04:01:00,0 days 01:00:00
2008-06-08 04:16:00,2008-06-08 06:46:00,0 days 02:30:00
2008-06-08 08:01:00,2008-06-08 09:16:00,0 days 01:15:00
2008-06-08 09:31:00,2008-06-08 10:01:00,0 days 00:30:00
2008-06-08 12:16:00,2008-06-08 13:16:00,0 days 01:00:00
2008-06-08 13:46:00,2008-06-08 14:31:00,0 days 00:45:00
2008-06-08 15:31:00,2008-06-08 16:01:00,0 days 00:30:00
2008-06-08 16:16:00,2008-06-08 16:46:00,0 days 00:30:00
2008-06-08 18:01:00,2008-06-08 19:46:00,0 days 01:45:00
2008-06-08 20:01:00,2008-06-08 21:01:00,0 days 01:00:00
2008-06-08 21:46:00,2008-06-08 23:01:00,0 days 01:15:00
2008-06-08 23:16:00,2008-06-09 00:01:00,0 days 00:45:00
2008-06-09 00:16:00,2008-06-09 01:31:00,0 days 01:15:00
2008-06-09 01:46:00,2008-06-09 02:46:00,0 days 01:00:00
2008-06-09 03:16:00,2008-06-09 03:46:00,0 days 00:30:00
2008-06-09 05:01:00,2008-06-09 06:46:00,0 days 01:45:00
2008-06-09 07:31:00,2008-06-09 08:01:00,0 days 00:30:00
2008-06-09 09:01:00,2008-06-09 09:31:00,0 days 00:30:00
2008-06-09 09:46:00,2008-06-09 10:16:00,0 days 00:30:00
2008-06-09 12:01:00,2008-06-09 12:31:00,0 days 00:30:00
2008-06-09 13:31:00,2008-06-09 14:01:00,0 days 00:30:00
2008-06-09 15:16:00,2008-06-09 15:46:00,0 days 00:30:00
2008-06-09 17:31:00,2008-06-09 18:01:00,0 days 00:30:00
2008-06-09 18:16:00,2008-06-09 18:46:00,0 days 00:30:00
2008-06-09 19:01:00,2008-06-09 19:31:00,0 days 00:30:00
2008-06-09 20:01:00,2008-06-09 22:01:00,0 days 02:00:00
2008-06-09 22:16:00,2008-06-10 00:31:00,0 days 02:15:00
2008-06-10 01:01:00,2008-06-10 01:31:00,0 days 00:30:00
2008-06-10 02:31:00,2008-06-10 04:16:00,0 days 01:45:00
2008-06-10 04:46:00,2008-06-10 05:16:00,0 days 00:30:00
